"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"159","Interesting @Jezebel piece contrasting response to #SchoolShooting by students/community in working class Benton, K… https://t.co/SpMGyf435j",FALSE,0,NA,2018-04-04 17:03:37,TRUE,NA,"981578045415968773",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LisaZDunn",1,FALSE,FALSE,NA,NA
"160","#GunSense: Yep, A Thwarted #SchoolShooting For Sure! https://t.co/9eOxUn5UCL @JazzShaw #tcot #p2 #2a #2ndamendment… https://t.co/w9Q32rXvks",FALSE,0,"BigGator5",2018-04-04 16:36:34,TRUE,"979812478040371200","981571236710043648","188760974","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BigGator5",0,FALSE,FALSE,NA,NA
"161","The #Truth About The #Florida #SchoolShooting and #NikolasCruz https://t.co/qNTdhIFJ1l via @YouTube @davidhogg111… https://t.co/HxXPEzIU6k",FALSE,0,NA,2018-04-04 16:24:19,TRUE,NA,"981568156266323969",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SueLUVSdogs",0,FALSE,FALSE,NA,NA
"162","Run Hide Fight Tell Treat Learn what to do on the App
For more information, please sign up for our brochure and int… https://t.co/sJvLTJMfW1",FALSE,1,NA,2018-04-04 15:30:21,TRUE,NA,"981554575084867584",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","GetReadyOnline",0,FALSE,FALSE,NA,NA
"163","I can really see how these would protect you from a bullet <ed><U+00A0><U+00BD><ed><U+00B9><U+0084> <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>#schoolshooting #GoodJobAmerica https://t.co/W6jVDuwjcK",FALSE,0,NA,2018-04-04 15:05:03,FALSE,NA,"981548205375655936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KellyBoyle3",0,FALSE,FALSE,NA,NA
"164","Sociology of Guns readings for today on mass murder, Emma Fridel of @NU_SCCJ and Adam Lankford of @CJatUA and Grant… https://t.co/HhCrX1LFUV",FALSE,2,NA,2018-04-04 14:37:51,TRUE,NA,"981541363887067136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","davidyamane",0,FALSE,FALSE,NA,NA
"165","Ladies Tees now AVAILABLE on https://t.co/kvpl4rtb1Y #ericanddylan #schoolshooting #tees #boneroad https://t.co/ieehI6rAsu",FALSE,0,NA,2018-04-04 12:22:54,FALSE,NA,"981507402645278720",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Embracethewaste",0,FALSE,FALSE,NA,NA
"166","OG'S design now available in girl Tanks!<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #ericanddylan #schoolshooting #boneroad #originals https://t.co/mUrW7z81fL",FALSE,0,NA,2018-04-04 12:18:31,FALSE,NA,"981506297534275584",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Embracethewaste",0,FALSE,FALSE,NA,NA
"167","Follow Lock down procedures on the app
For more information, please sign up for our brochure and intro video… https://t.co/XVMaEV90rN",FALSE,1,NA,2018-04-04 12:00:45,TRUE,NA,"981501824766226433",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","GetReadyOnline",0,FALSE,FALSE,NA,NA
"168","#SchoolShooting Educatures and law enforcement must be able to foresee and have keen analysis to a potential threat… https://t.co/Xu03wq1tMg",FALSE,1,NA,2018-04-04 11:25:04,TRUE,NA,"981492844840890368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlexanderHouns1",1,FALSE,FALSE,NA,NA
"169","Thank you Fox.  At least we have one network to watch. I don't want my news controlled. #davidhogg #foxnews #schoolshooting #LauraIngraham",FALSE,0,NA,2018-04-04 10:18:20,FALSE,NA,"981476052693372928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","E4ZZ8M",0,FALSE,FALSE,NA,NA
"170","What makes a #SchoolShooting or #ChurchShooting, by a white man, not a #TerroristAttack?

What's the #difference?",FALSE,0,NA,2018-04-04 05:38:34,FALSE,NA,"981405645047042055",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rairrowtail",0,FALSE,FALSE,NA,NA
"171","Taiwanese exchange student arrested for #SchoolShooting plot made similar threats in past #SchoolShooter… https://t.co/88k0QoATvQ",FALSE,0,NA,2018-04-04 05:21:20,TRUE,NA,"981401309990543365",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TaiwanNews886",2,FALSE,FALSE,NA,NA
"172","#Neveragain countdown til the next #SchoolShooting
Get PeerSafe -free #safety alert #iphone #ipad app with alert me… https://t.co/2yekfMZlCL",FALSE,0,NA,2018-04-04 04:00:17,TRUE,NA,"981380912817496065",NA,"<a href=""http://dropial.com/"" rel=""nofollow"">Dropial Service App</a>","bocobuffs",0,FALSE,FALSE,NA,NA
"173","@IngrahamAngle @BreitbartNews Co. supporting the behavior of this student directly reflects back on them. I will no… https://t.co/CucD2iKHRu",FALSE,0,"IngrahamAngle",2018-04-04 03:47:19,TRUE,"981346419440267264","981377648583585792","50769180","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KCoastalSand",0,FALSE,FALSE,NA,NA
"174","https://t.co/SJgXPVUMNj
@KREM2 @kxly4news @KHQLocalNews #MAGA #SchoolShooting",FALSE,1,NA,2018-04-04 03:39:39,FALSE,NA,"981375722223689728",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","SteveScott78539",0,FALSE,FALSE,NA,NA
"175","#Neveragain countdown until the next #SchoolShooting
Get PeerSafe free #safety alert #iphone #ipad app with alert m… https://t.co/y33qrL66oj",FALSE,0,NA,2018-04-04 02:30:25,TRUE,NA,"981358297390374912",NA,"<a href=""http://dropial.com/"" rel=""nofollow"">Dropial Service App</a>","boulderbusiness",0,FALSE,FALSE,NA,NA
"176","@Sarahchadwickk @marcorubio Why just send them school with fukken shields #SchoolShooting #StonemanDouglas… https://t.co/4dBW0ltRP0",FALSE,0,"Sarahchadwickk",2018-04-04 02:28:22,TRUE,"980806395816824833","981357782195585024","1787201851","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mrpablo68",0,FALSE,FALSE,NA,NA
"177","#TuesdayThoughts #SchoolShooting #GunReform #Christian #Christ https://t.co/jn5bwmtiC3",FALSE,2,NA,2018-04-04 02:11:09,FALSE,NA,"981353446703067137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kitty_KB1",0,FALSE,FALSE,NA,NA
"178","not sure which flavor of irony this is, but i hope it don't taste like tampons: #TFW govt could see through walls,… https://t.co/Evk1fhgiyz",FALSE,0,NA,2018-04-04 02:08:12,TRUE,NA,"981352706534248448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dcunit3d",0,FALSE,FALSE,NA,NA
"179","@Dre4221 The purpose of fake #SchoolShooting is to provoke racism by dividing us over who is a good guy with a gun and who is a bad guy.",FALSE,0,"ai_bi_li",2018-04-04 01:37:07,FALSE,"981343839804731392","981344882970083328","2326643328","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ai_bi_li",0,FALSE,FALSE,NA,NA
"180","Wise pro-#NRA #Kentucky Gov #MattBevin says #Pornography #VideoGames #Abortion &amp; #AssistedSuicide cause… https://t.co/3va3RU8uR4",FALSE,0,NA,2018-04-04 01:27:15,TRUE,NA,"981342400831475713",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dimitrithelover",0,FALSE,FALSE,NA,NA
"181","“No #schoolshooting has ever approached the scale of horror that unfolded during the 1921 attack &amp; bombing of Black… https://t.co/SDXos6eeDA",FALSE,0,NA,2018-04-04 01:16:33,TRUE,NA,"981339710223212544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","r_nassara",0,FALSE,FALSE,NA,NA
"182","@WillieDLIVE @YouTube Everyone high school students who hate guns and bullying, will not migrate to Japan rather th… https://t.co/ThMMKSZO9i",FALSE,0,"WillieDLIVE",2018-04-04 00:41:35,TRUE,"981329539321262082","981330906592919553","254004057","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yamadaikenkyuka",0,FALSE,FALSE,NA,NA
"183","@nbcbayarea Everyone high school students who hate guns and bullying, will not migrate to Japan rather than wasting… https://t.co/KQ0SAKTFL5",FALSE,0,"nbcbayarea",2018-04-04 00:40:47,TRUE,"981330249777426432","981330708009336834","20097362","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yamadaikenkyuka",0,FALSE,FALSE,NA,NA
"184","@MoveOn @marcorubio @realDonaldTrump @NRA @realDonaldTrump @NRA #gunreformnow #enoughisenough #2a #guncontolnow… https://t.co/X0evHw7w9R",FALSE,0,"MoveOn",2018-04-04 00:35:43,TRUE,"981314163241824257","981329431263244289","26657119","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JerashkimBrown",0,FALSE,FALSE,NA,NA
"185","@MoveOn @marcorubio @realDonaldTrump @NRA @realDonaldTrump @NRA #gunreformnow #enoughisenough #2a #guncontolnow… https://t.co/Nynp29umet",FALSE,0,"MoveOn",2018-04-04 00:35:25,TRUE,"981314163241824257","981329357778993152","26657119","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JerashkimBrown",0,FALSE,FALSE,NA,NA
"186","@MoveOn @marcorubio @realDonaldTrump @NRA @realDonaldTrump @NRA #gunreformnow #enoughisenough #2a #guncontolnow… https://t.co/hcJX56DcUX",FALSE,0,"MoveOn",2018-04-04 00:35:10,TRUE,"981314163241824257","981329293845323778","26657119","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JerashkimBrown",0,FALSE,FALSE,NA,NA
"187","@MoveOn @marcorubio @realDonaldTrump @NRA @realDonaldTrump @NRA #gunreformnow #enoughisenough #2a #guncontolnow… https://t.co/PM4DKT5Cx8",FALSE,0,"MoveOn",2018-04-04 00:34:54,TRUE,"981314163241824257","981329226665148416","26657119","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JerashkimBrown",0,FALSE,FALSE,NA,NA
"188","@MoveOn @marcorubio @realDonaldTrump @NRA @realDonaldTrump @NRA #gunreformnow #enoughisenough #2a #guncontolnow… https://t.co/AFc3N9B6VG",FALSE,0,"MoveOn",2018-04-04 00:34:32,TRUE,"981314163241824257","981329136433078272","26657119","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JerashkimBrown",0,FALSE,FALSE,NA,NA
"189","@MoveOn @marcorubio @realDonaldTrump @NRA @realDonaldTrump @NRA #gunreformnow #enoughisenough #2a #guncontolnow… https://t.co/hEYG3n54Y1",FALSE,0,"MoveOn",2018-04-04 00:34:11,TRUE,"981314163241824257","981329045932589056","26657119","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JerashkimBrown",0,FALSE,FALSE,NA,NA
"190","@MoveOn @marcorubio @realDonaldTrump @NRA @realDonaldTrump @NRA #gunreformnow #enoughisenough #2a #guncontolnow… https://t.co/yi8B5zfjYX",FALSE,0,"MoveOn",2018-04-04 00:33:52,TRUE,"981314163241824257","981328968237248512","26657119","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JerashkimBrown",0,FALSE,FALSE,NA,NA
"191","@MoveOn @marcorubio @realDonaldTrump @NRA @realDonaldTrump @NRA #gunreformnow #enoughisenough #2a #guncontolnow… https://t.co/mPjbDwKBP2",FALSE,0,"MoveOn",2018-04-04 00:33:33,TRUE,"981314163241824257","981328887085899777","26657119","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JerashkimBrown",0,FALSE,FALSE,NA,NA
"192","@MoveOn @marcorubio @realDonaldTrump @NRA @realDonaldTrump @NRA #gunreformnow #enoughisenough #2a #guncontolnow… https://t.co/O2O3Kh9mhg",FALSE,0,"MoveOn",2018-04-04 00:32:55,TRUE,"981314163241824257","981328727371014144","26657119","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JerashkimBrown",0,FALSE,FALSE,NA,NA
"193","@MoveOn @marcorubio @realDonaldTrump @NRA @realDonaldTrump @NRA #gunreformnow #enoughisenough #2a #guncontolnow… https://t.co/4kGeduvfoH",FALSE,0,"MoveOn",2018-04-04 00:32:27,TRUE,"981314163241824257","981328608374308864","26657119","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JerashkimBrown",0,FALSE,FALSE,NA,NA
"194","(Stealing this)If a mass shooter ever kills me in the college where I teach, I want my bullet-riddled body thrown o… https://t.co/7ZQk2egvA7",FALSE,1,NA,2018-04-04 00:32:13,TRUE,NA,"981328550564376577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndreaMD2017",1,FALSE,FALSE,NA,NA
"195","So true. #Parkland #SchoolShooting #MarchForOurLives #GunControl #DavidHogg #NRA #2A https://t.co/xNx0ik53fw",FALSE,0,NA,2018-04-04 00:32:11,FALSE,NA,"981328544088428544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheBigRuss77",0,FALSE,FALSE,NA,NA
"196","@PrisonPlanet @fliflisky He got the hitler youth their #clearbackpacks as well.....yeah, goodie! #SchoolShooting",FALSE,0,"PrisonPlanet",2018-04-04 00:01:07,FALSE,"981311855133151232","981320723221368832","18643437","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","coolhand7a",0,FALSE,FALSE,NA,NA
"197","@NRA how many more senseless death's are you going to sweep under the rug and claim mental illness is the only issu… https://t.co/U5izTCvWws",FALSE,0,"NRA",2018-04-03 23:59:30,TRUE,NA,"981320318429138944","21829541","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lstar2022",0,FALSE,FALSE,NA,NA
"198","Sheryl Crow Debuts an #Emotional #New Song on the Sandy Hook #SchoolShooting’s 5th #Anniversary - #PrescientInfo https://t.co/7siI5NQbrk",FALSE,0,NA,2018-04-03 23:44:35,FALSE,NA,"981316563927273472",NA,"<a href=""https://prescient.info/"" rel=""nofollow"">Prescie<U+014B>t Info</a>","rnsills",0,FALSE,FALSE,NA,NA
"199","Improve safety in your community with your cellphone. 

Learn more: https://t.co/wG5NykxPlV #schoolshooting #safety… https://t.co/NF8XbZ3TMa",FALSE,1,NA,2018-04-03 22:21:03,TRUE,NA,"981295541224165376",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Guard911",1,FALSE,FALSE,NA,NA
"200","#Shootings at #school and at #work #YouTube HQ
#schoolshooting #columbine #youtubehq #gun #guns… https://t.co/gFIYu397dl",FALSE,0,NA,2018-04-03 22:13:41,FALSE,NA,"981293689715744768",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","littleoceandrop",0,FALSE,FALSE,"-80.2241","25.7877"
"201","@realDonaldTrump We want our country safe from #massShooting #SchoolShooting #GunControlNow https://t.co/qBvBq56GXL",FALSE,0,"realDonaldTrump",2018-04-03 22:07:59,FALSE,"981259962717388801","981292255150567424","25073877","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Sammy31300613",0,FALSE,FALSE,NA,NA
"202","When relentless campaigning to strip law abiding citizens of their rights goes wrong and you inadvertently open the… https://t.co/GZsFmsySgH",FALSE,5,NA,2018-04-03 21:46:58,TRUE,NA,"981286963540930560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bradley_larsen",0,FALSE,FALSE,NA,NA
"203","@_NotFakeNews_ 4get the #Democrats who won, #Drumpf called only 1 #Parkland #SchoolShooting victims (a #Trump suppo… https://t.co/tGlRLVS55C",FALSE,0,"_NotFakeNews_",2018-04-03 21:22:55,TRUE,"979494117423149058","981280911399444480","839300788702875649","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FarahGhuznavi",0,FALSE,FALSE,NA,NA
"204","@scaldedpuppy @Karmasaurus @kalypsodore 4get the #Democrats who won, #Drumpf called only 1 #Parkland… https://t.co/VfzVn01Wgx",FALSE,0,"scaldedpuppy",2018-04-03 21:22:50,TRUE,"979504367102554115","981280893372264448","754696918006128640","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FarahGhuznavi",0,FALSE,FALSE,NA,NA
"205","When you thought  @CBC couldn’t get worse Liberals chose:

1. New Yorker to head CBC
2. “Bowling for Columbine” pro… https://t.co/HQpJA78E94",FALSE,22,NA,2018-04-03 21:19:56,TRUE,NA,"981280159872397312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","manny_ottawa",20,FALSE,FALSE,NA,NA
"206","""Hey, at least it's not a school.""
        -Anonymous
#YouTube #MassShootings #USA #SecondAmendment #GunLaws… https://t.co/EDG63Pg5kj",FALSE,0,NA,2018-04-03 21:10:07,TRUE,NA,"981277692040368128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MWaterworth",0,FALSE,FALSE,NA,NA
"207","#Opinion: It has become imperative to address the #psychological issues that disturb students.
#schoolshooting… https://t.co/Za647MDrw3",FALSE,0,NA,2018-04-03 20:30:00,TRUE,NA,"981267595222507520",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TheStatesmanLtd",0,FALSE,FALSE,NA,NA
"208","#neveragain #guncontrol #guncontrolnow #parkland #parklandshooting #columbine #schoolshooting… https://t.co/mnwlshdDzN",FALSE,0,NA,2018-04-03 20:24:31,FALSE,NA,"981266216886112257",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","lilcoqui17",0,FALSE,FALSE,NA,NA
"209","Day1 of filming @DitchPartyMovie, a thriller about a group of students who receive anonymous invitations to a party… https://t.co/DbkfrkUa2Z",FALSE,9,NA,2018-04-03 19:58:55,TRUE,NA,"981259771864141830",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TrillegalAlien",9,FALSE,FALSE,NA,NA
"210","Graffiti of #Trump involved in #schoolshooting shocks the city of Florence – https://t.co/SrzanSre2Y… https://t.co/SpcIClNs4o",FALSE,1,NA,2018-04-03 19:17:26,TRUE,NA,"981249333126483970",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WashNewsLine",1,FALSE,FALSE,NA,NA
"211","Using school shooter to joke is unacceptable. In no way should it be included in the lyrics. #ricegum… https://t.co/IDLZCeEXfm",FALSE,0,NA,2018-04-03 18:55:40,TRUE,NA,"981243855403012096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Christo91771722",0,FALSE,FALSE,NA,NA
"212","""Nobody can educate you.

That is something you must do for yourself.""

https://t.co/afzEIaIrfG

#JohnTaylorGatto… https://t.co/OLrgs13ATq",FALSE,72,NA,2018-04-03 18:51:01,TRUE,NA,"981242683866857472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realjohngatto",26,FALSE,FALSE,NA,NA
"213","Sheryl Crow Debuts an #Emotional #New Song on the Sandy Hook #SchoolShooting’s 5th #Anniversary - #PrescientInfo https://t.co/TcZI6PuJgN",FALSE,0,NA,2018-04-03 18:50:36,FALSE,NA,"981242580825464832",NA,"<a href=""https://prescient.info/"" rel=""nofollow"">Prescie<U+014B>t Info</a>","deemoda83",0,FALSE,FALSE,NA,NA
"214","Send a message DIRECTLY to the U.S. Reps via https://t.co/G0Z0HCXUU4 to PREVENT school shootings.
#NeverAgainMSD #GunControl #SchoolShooting",FALSE,0,NA,2018-04-03 18:46:51,FALSE,NA,"981241637979422720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pjw_tom",0,FALSE,FALSE,NA,NA
"215","@VanityFair is obviously aware &amp; condoning the harassment a teen survivor of the #Parkland #SchoolShooting by… https://t.co/8kdcdn4kqF",FALSE,0,"VanityFair",2018-04-03 18:17:20,TRUE,NA,"981234210374471680","15279429","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","politstrip",0,FALSE,FALSE,NA,NA
"216","WHAT YOU NEED TO KNOW ABOUT DAVID HOOG https://t.co/5IHfch4Aqc via @YouTube HIS dad worked for the FBI and his mom… https://t.co/1kisOPh9vr",FALSE,0,NA,2018-04-03 17:54:47,TRUE,NA,"981228531962273792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SueLUVSdogs",0,FALSE,FALSE,NA,NA
"217","@GregNorberg So, essentially, this is every single #HighSchoolShooting in a nutshell. #Columbine #Parkland #SchoolShooting @davidhogg111",FALSE,2,"GregNorberg",2018-04-03 17:45:54,FALSE,"981031684584890368","981226297635540994","464315202","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheKyGuy",0,FALSE,FALSE,NA,NA
"218","Schools Aren't Preparing Students With Disabilities for Active Shooter Scenarios” https://t.co/LyoWTGn8dm… https://t.co/BX4OKgTm7E",FALSE,0,NA,2018-04-03 17:25:02,TRUE,NA,"981221048208240640",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","shegotguts",0,FALSE,FALSE,NA,NA
"219","15-Year-Old Excited To Have Whole Summer To Plan Shooting For Next School Year!! #SchoolShooting #EnoughisEnough #NotAgain",FALSE,1,NA,2018-04-03 17:24:21,FALSE,NA,"981220874224365569",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lolam135",0,FALSE,FALSE,NA,NA
"220","#GunControlNow #gunsense #GunControl #NRAIsATerroristOrganization #NRABloodMoney #NRABoycott #NRATV #SchoolSafety… https://t.co/ReskBHr5rF",FALSE,2,NA,2018-04-03 17:08:47,TRUE,NA,"981216957113434112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BriggsRegionV",1,FALSE,FALSE,NA,NA
"221","#GunReformNow #SchoolShooting #BlackLivesMatter #SayHerName #BlackTwitter #America https://t.co/9AiVo21XVW",FALSE,0,NA,2018-04-03 16:47:27,FALSE,NA,"981211589079527424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LeBaronLordKing",2,FALSE,FALSE,NA,NA
"222","@Pajjr2016 Shop owner, about a drawing of a #SchoolShooting : “It’s not something that we want to have to see every… https://t.co/V744oS78Gh",FALSE,1,"Pajjr2016",2018-04-03 16:46:28,TRUE,"981198569595129856","981211340789313536","861927176","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SoCalCarroll",1,FALSE,FALSE,NA,NA
"223","Every donation made to us helps the victims and their families of school shooting recover from those traumatic and… https://t.co/VYtVbzsCJ1",FALSE,0,NA,2018-04-03 16:44:39,TRUE,NA,"981210884289761280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MassShooting3",0,FALSE,FALSE,NA,NA
"224","@realDonaldTrump we need more #k9 dogs to work in schools they are experts at taking down shooters! #SchoolShooting",FALSE,0,"realDonaldTrump",2018-04-03 16:29:01,FALSE,NA,"981206950691053568","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","t_jasonrigby",0,FALSE,FALSE,NA,NA
"225","Not all schools educate students the same way. Does that also hold true, in different communities for how we try to… https://t.co/CSjjAWKBFa",FALSE,1,NA,2018-04-03 15:51:19,TRUE,NA,"981197464307814401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reaim_us",0,FALSE,FALSE,NA,NA
"226","@realDonaldTrump @jeffsessions @Scotus when you god country and national anthem and punishments out of school peopl… https://t.co/sQSzQhbLUd",FALSE,0,"realDonaldTrump",2018-04-03 15:31:02,TRUE,NA,"981192358090952704","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cwarren2006",0,FALSE,FALSE,NA,NA
"227","Exchange #student who threatened #schoolshooting had 1,600 rounds: #Police https://t.co/tghngjDzmU via @yahoo",FALSE,0,NA,2018-04-03 14:49:48,FALSE,NA,"981181981269508096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","metropressnews",0,FALSE,FALSE,NA,NA
"228","Jiu-Jitsu Times: Eddie Bravo Believes School Shooting Is A False Flag https://t.co/gjBf3JAb7n #EddieBravo #schoolshooting",FALSE,1,NA,2018-04-03 13:21:39,FALSE,NA,"981159798262595585",NA,"<a href=""https://apps.twitter.com/app/new"" rel=""nofollow"">bjjbotthisismine</a>","JitsuWorld",0,FALSE,FALSE,NA,NA
"229","It’s official: #LauraIngraham will return to #FoxNews: #UPDATED: #Mocking #traumatized #schoolshooting #survivors i… https://t.co/01Su8l0yFW",FALSE,0,NA,2018-04-03 11:22:37,TRUE,NA,"981129843231379456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SneakerWonk",0,FALSE,FALSE,NA,NA
"230","A real comment from an idiot about #SchoolShooting survivor @davidhogg111 - How can someone be so stupid?… https://t.co/uijl3KCSar",FALSE,0,NA,2018-04-03 10:56:26,TRUE,NA,"981123254080409600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CDBest",0,FALSE,FALSE,NA,NA
"231","Taiwanese exchange student could face up to 10 years in US jail for #TerrorThreat #MassShooting #SchoolShooting… https://t.co/2P20qXp3ny",FALSE,5,NA,2018-04-03 09:13:13,TRUE,NA,"981097278055227394",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TaiwanNews886",3,FALSE,FALSE,NA,NA
"232","@piersmorgan Don’t pick on a #SchoolShooting #survivor @piersmorgan.  @davidhogg111 might be reading this #thread.",FALSE,1,"piersmorgan",2018-04-03 06:41:24,FALSE,"980933796957626368","981059070772858880","216299334","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JamesBiever",0,FALSE,FALSE,NA,NA
"233","Will extra security actually help prevent a #SchoolShooting or #MassShooting ???
JW 
#schools #gunviolence… https://t.co/sLY6NPLklw",FALSE,0,NA,2018-04-03 06:17:42,TRUE,NA,"981053107361611777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","artsandfarts",1,FALSE,FALSE,NA,NA
"234","I can’t believe we live in a time where kids can’t go to school with backpacks they choose anymore. #jansport you b… https://t.co/RLoQGiV78p",FALSE,1,NA,2018-04-03 05:40:33,TRUE,NA,"981043757444460549",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ElleDmytryszyn",0,FALSE,FALSE,NA,NA
"235","@davidhogg111 how old are you really because these court files say you are 25!!!!

#DavidHogg #davidhogg111… https://t.co/cX7HCLLuvf",FALSE,0,"davidhogg111",2018-04-03 04:58:27,TRUE,NA,"981033162770993153","1915033663","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Phil_S_5",0,FALSE,FALSE,NA,NA
"236","#Parkland #SchoolShooting #Bowie https://t.co/2TR8zQX2hj",FALSE,0,NA,2018-04-03 04:12:42,FALSE,NA,"981021650010497024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeleWebVet",0,FALSE,FALSE,NA,NA
