"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"199","The Right to Life Shall Prevail Over All Other Rights Including The Right to Own Guns #NRABloodMoney… https://t.co/yT2ZSbDKFW",FALSE,0,NA,2018-04-02 03:18:27,TRUE,NA,"980645607667716096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kkjn1966",1,FALSE,FALSE,NA,NA
"200","#Millenials #NeverAgain #spoiled #schools #SchoolShooting

1) They MARCH for ""change""
2) They GET change
3) They CO… https://t.co/CUGVca2rg8",FALSE,0,NA,2018-04-02 02:55:58,TRUE,NA,"980639953204920320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pollywallaby",0,FALSE,FALSE,NA,NA
"201","#Parkland  #SchoolShooting #NRA #Democrats #GOP #BlackLivesMatter #SayHerName #BlackTwitter #America https://t.co/LYGaPiWuzT",FALSE,0,NA,2018-04-02 02:08:12,FALSE,NA,"980627931750793217",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LeBaronLordKing",0,FALSE,FALSE,NA,NA
"202","Well said!
#SchoolShooting #Soul https://t.co/CdPbXAtfud",FALSE,0,NA,2018-04-02 02:07:12,FALSE,NA,"980627680533065728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SharpeningSaw",0,FALSE,FALSE,NA,NA
"203","Yeah , higher ups want the 5-0 everywhere so kids will be trained up in a military state. Smh  #parkland #shooting… https://t.co/Lf5wwDWfdW",FALSE,0,NA,2018-04-02 01:44:18,TRUE,NA,"980621916661837825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Justanolagurl",0,FALSE,FALSE,NA,NA
"204","#Parkland #schoolshooting #BlackLivesMatter #SayHerName #BlackTwitter #America https://t.co/iOh8bPwk8v",FALSE,0,NA,2018-04-02 01:40:43,FALSE,NA,"980621014139719685",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LeBaronLordKing",0,FALSE,FALSE,NA,NA
"205","This. Is. Fucking. Crazy.

This. Is. Fucking. Beyond. Crazy.

This. Is. So. Fucking. Beyond. Crazy… https://t.co/KsqLVS44vF",FALSE,1,NA,2018-04-02 01:36:08,TRUE,NA,"980619859846418432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Meghan_BB_",0,FALSE,FALSE,NA,NA
"206","Parents came from #Cuba . Like #Nazi Germany, FIRST THING #Government did was take everyone's guns. A… https://t.co/l4QgJZIquk",FALSE,1,NA,2018-04-02 01:26:41,TRUE,NA,"980617484242948096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaNoLiToCoNo",0,FALSE,FALSE,NA,NA
"207","We entrust teachers with our children's minds, but not enough protect them with a gun. #Schoolshooting #GunControl #2A",FALSE,1,NA,2018-04-02 01:01:31,FALSE,NA,"980611147500986370",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gods_boys",0,FALSE,FALSE,NA,NA
"208","How often do we do this?

#neveragain #progressivediscipline #schoolshooting #schoolviolence https://t.co/ha5dq6MaKP",FALSE,0,NA,2018-04-02 00:53:23,FALSE,NA,"980609103511859201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Teach_Laidlaw",0,FALSE,FALSE,NA,NA
"209","@TedNugent @NRA  #NRA obviously want to cause more  #Schoolshooting bc they do nothing to #help1family #ChangeIsNow… https://t.co/fo2QRJGmHR",FALSE,0,"TedNugent",2018-04-02 00:15:34,TRUE,NA,"980599584618672128","17879692","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SheldonLynette",0,FALSE,FALSE,NA,NA
"210","D-List DraftDodger #NRA BrdMembr @TedNugent =&gt;Stop #bullying #schoolshooting Survivor #Students #mapoli @EL1421 #1u https://t.co/j4xW5mIIXc",FALSE,2,NA,2018-04-02 00:00:47,FALSE,NA,"980595864229081088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","caren4btunity",2,FALSE,FALSE,NA,NA
"211","My son is ready for #SafeSchools ... is yours? Let’s keep the kids safe from #GunViolence and #SchoolShooting by pu… https://t.co/SC9U0gufFm",FALSE,0,"pudgenet",2018-04-01 23:59:47,TRUE,"980295366561038336","980595613753475072","22085686","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","pudgenet",0,FALSE,FALSE,NA,NA
"212","Sheryl Crow Debuts an #Emotional #New Song on the Sandy Hook #SchoolShooting’s 5th #Anniversary - #PrescientInfo https://t.co/TcZI6PuJgN",FALSE,1,NA,2018-04-01 23:51:22,FALSE,NA,"980593496414441472",NA,"<a href=""https://prescient.info/"" rel=""nofollow"">Prescie<U+014B>t Info</a>","deemoda83",0,FALSE,FALSE,NA,NA
"213","Thanks for the tip. #schoolshooting https://t.co/Q8PirFCPHn",FALSE,1,NA,2018-04-01 23:44:56,FALSE,NA,"980591874619662336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kellyperl",0,FALSE,FALSE,NA,NA
"214","Kids today are afraid someone will come and kill some of them. In the 80s we were afraid Russians would wipe our wh… https://t.co/hlj0DdNUax",FALSE,1,NA,2018-04-01 23:41:54,TRUE,NA,"980591111369625600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PeaEye1",1,FALSE,FALSE,NA,NA
"215","Sheryl Crow Debuts an #Emotional #New Song on the Sandy Hook #SchoolShooting’s 5th #Anniversary - #PrescientInfo https://t.co/7siI5NQbrk",FALSE,0,NA,2018-04-01 23:36:23,FALSE,NA,"980589726641131526",NA,"<a href=""https://prescient.info/"" rel=""nofollow"">Prescie<U+014B>t Info</a>","rnsills",0,FALSE,FALSE,NA,NA
"216","So, now we're going against people who R offensive 2 those having just gone through a horrible situation. I'm down… https://t.co/OPhI6hUTfv",FALSE,0,NA,2018-04-01 23:06:44,TRUE,NA,"980582264689000453",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ToddsWriting",0,FALSE,FALSE,NA,NA
"217","Teacher’s Heartbreaking Tweets About an Active-Shooter Lockdown Prove Why Action Is So Necessary… https://t.co/xPCJwV9Sct",FALSE,0,NA,2018-04-01 22:21:02,TRUE,NA,"980570760786862080",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","robideal",0,FALSE,FALSE,NA,NA
"218","Will there be a #schoolshooting #commemorative? #MarchForOurLives https://t.co/YKdHPkbc5H",FALSE,0,NA,2018-04-01 21:37:29,FALSE,NA,"980559803515899905",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cultiv8Hope",0,FALSE,FALSE,NA,NA
"219","Please share this website https://t.co/G0Z0HCXUU4 to let more people know that there are various ways to PREVENT sc… https://t.co/5wt9UwTnhG",FALSE,1,NA,2018-04-01 20:30:11,TRUE,NA,"980542865951657986",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pjw_tom",0,FALSE,FALSE,NA,NA
"220","@realDonaldTrump FUCK YOU AND ALL OF YOUR SUPPORTERS! #maga #TheResistance #ImpeachTrumpNowASAP #Schoolshooting… https://t.co/LMs9J4xgM0",FALSE,1,"realDonaldTrump",2018-04-01 19:51:12,TRUE,"980443810529533952","980533055881232385","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","colaresisle",0,FALSE,FALSE,NA,NA
"221","#MEDIA ‘#HONORS’ #PARKLAND #SCHOOLSHOOTING #STUDENT FOR #WOMEN’S #HISTORY #MONTH https://t.co/RGjkqggQWa via @YouTube",FALSE,0,NA,2018-04-01 19:48:49,FALSE,NA,"980532457253494784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BREAKING_NEW24",0,FALSE,FALSE,NA,NA
"222","I saw this sign on the news last night and I sent it to my family first. #Schoolshooting #GunControl #GunsSaveLives https://t.co/dxiAiSiK5Y",FALSE,0,NA,2018-04-01 19:41:51,FALSE,NA,"980530704252526592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pimagrandma",0,FALSE,FALSE,NA,NA
"223","#Facebook #Florida #schoolshooting https://t.co/0iG3eZRBeP",FALSE,0,NA,2018-04-01 18:48:37,FALSE,NA,"980517307561795585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Slayanaaa",0,FALSE,FALSE,NA,NA
"224","I am going live about gun control :p join me here!

https://t.co/WEXjgNCzdn

#GunReform 
#GunReformNow 
#GunContol… https://t.co/djkFr5fnmK",FALSE,0,NA,2018-04-01 18:45:00,TRUE,NA,"980516395283894272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_forlorn_hope",0,FALSE,FALSE,NA,NA
"225","<ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BD><ed><U+00B1><U+0087> well look at that !!!! #2A #ParklandStudentsSpeak #2AShallNotBeInfringed #MAFA #Schoolshooting… https://t.co/65RkWJGqnW",FALSE,0,NA,2018-04-01 16:55:25,TRUE,NA,"980488817391099904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RabidMemes",0,FALSE,FALSE,NA,NA
"226","Joy Ann Reid Claps Back at Ted Nugent Attacking Parkland Students By Reminding Him He Dodged the Draft by Crapping… https://t.co/7zTX63ezSy",FALSE,0,NA,2018-04-01 16:37:44,TRUE,NA,"980484367939260416",NA,"<a href=""http://www.feedblitz.com/f/f.fbz?help/default#twitter"" rel=""nofollow"">FeedBlitz</a>","hinterlandg",0,FALSE,FALSE,NA,NA
"227","A has-been druggie, attention-desperate career-less 70’s one-hit loser living alone in the woods with guns -… https://t.co/4St8gZhZNN",FALSE,0,NA,2018-04-01 16:28:36,TRUE,NA,"980482070622457856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YoavPerry",0,FALSE,FALSE,NA,NA
"228","Without Constitutional literacy, liberty is an illusion.

#Constitution #ConstitutionalCrisis… https://t.co/RMdZAa8Y1a",FALSE,0,NA,2018-04-01 15:35:00,TRUE,NA,"980468581933731841",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RichKelsey",0,FALSE,FALSE,NA,NA
"229","I call BS @Stallone!
No sane human attacks a #SchoolShooting survivor! https://t.co/HXZDSFqQXk",FALSE,1,NA,2018-04-01 15:30:25,FALSE,NA,"980467425836765184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BOB_1and_only",0,FALSE,FALSE,NA,NA
"230","Check out our latest story! https://t.co/4ufg13G0go #Parkland #SchoolShooting #SchoolSafety",FALSE,0,NA,2018-04-01 15:05:35,FALSE,NA,"980461177703673857",NA,"<a href=""http://EyeOnOhio.com"" rel=""nofollow"">Eye_On_Ohio</a>","EyeOnOH",0,FALSE,FALSE,NA,NA
"231","This would be crazy #GunContol #Schoolshooting #Violence https://t.co/QruCFi9muW",FALSE,1,NA,2018-04-01 15:01:23,FALSE,NA,"980460119195398148",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ny2va86",0,FALSE,FALSE,NA,NA
"232","If we stopped the #news from reporting on #Collusion #Obama #TrumpTweets #HillaryClinton #Schoolshooting what would… https://t.co/jgas1B2CF0",FALSE,0,NA,2018-04-01 14:42:40,TRUE,NA,"980455409776504832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MMcGill1775",0,FALSE,FALSE,NA,NA
"233","Today on twitter is gonna be weird

Folx who Support
#murderbypolice
Ending #DACA
Mocking #schoolshooting survivors… https://t.co/FPsIL9AMha",FALSE,16,NA,2018-04-01 14:42:12,TRUE,NA,"980455293409726464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kaseydrum",5,FALSE,FALSE,NA,NA
"234","Happy Passover everyone who believes in Christ. May the Prince of Peace stop the genocide in the #MiddleEast.… https://t.co/nQujeFQz3E",FALSE,0,NA,2018-04-01 13:34:51,TRUE,NA,"980438344600621062",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","duracelqc",0,FALSE,FALSE,NA,NA
"235","@WellsFargo helped the 2 biggest U.S. firearm &amp; ammunition companies access $431.1 million in loans &amp; bonds since D… https://t.co/qNMP3bUxOd",FALSE,0,"desderamona",2018-04-01 13:28:09,TRUE,"980435400153092101","980436658276503553","203590668","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","desderamona",0,FALSE,FALSE,NA,NA
"236","‘How #Republicans Have Been Making #GunLaws Worse Under Trump’

#Fugitives
#MentalIllness
#Silencers… https://t.co/jGQMNLTD6W",FALSE,0,"desderamona",2018-04-01 13:07:59,TRUE,"980425179816919040","980431583223189504","203590668","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","desderamona",0,FALSE,FALSE,NA,NA
"237","@TedNugent and @NRA - name calling directed at the survivors of the #Parkland #Schoolshooting ? Really? These KIDS… https://t.co/IQ85CFjsgI",FALSE,0,"TedNugent",2018-04-01 12:59:10,TRUE,NA,"980429364876767232","17879692","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KarlKParker",0,FALSE,FALSE,NA,NA
"238","@NBCNewsPR @MeetThePress @GeorgeWill @AEI @dpletka @TIME @Elise_Jordan @1a @jejohnson322 @chucktodd @DLoesch 

""Bla… https://t.co/SExdnpB6Oz",FALSE,0,"NBCNewsPR",2018-04-01 12:09:32,TRUE,"979752256227692546","980416872066830336","102480261","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ReverendWrath",0,FALSE,FALSE,NA,NA
"239","You can not bully someone for 3+ years and then play victim when that person snaps and shoots up a school.… https://t.co/PJ7wsvAhF5",FALSE,2,NA,2018-04-01 11:36:14,TRUE,NA,"980408494951104512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ashley_durci",3,FALSE,FALSE,NA,NA
"240","#School #Safety is a hot issue nowadays and here is how you can boost #campus #security.
Follow @cfsl_uae  for deta… https://t.co/D6I4mdvibG",FALSE,0,NA,2018-04-01 11:18:47,TRUE,NA,"980404101539422210",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AbdurRehman57",0,FALSE,FALSE,NA,NA
"241","What world are we living in? Are they kidding? The headline should read, “School pushes own agenda more than caring… https://t.co/If9rZ3KVDx",FALSE,0,NA,2018-04-01 10:10:01,TRUE,NA,"980386794750599168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TradlAmerican",2,FALSE,FALSE,NA,NA
"242","#guncontrol #Parkland #schoolshooting #NRA #twitter. Gotta say, rocker Ted Nugent's remarks about the teen activist… https://t.co/Zou6S7XK8i",FALSE,0,NA,2018-04-01 08:37:55,TRUE,NA,"980363618423377921",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Music_News_Guy",0,FALSE,FALSE,NA,NA
"243","The greatest teacher of all time, #JesusChrist but because of #falsereligions, the #children know more of Jesus's d… https://t.co/rxJJ19RZnN",FALSE,2,NA,2018-04-01 07:43:58,TRUE,NA,"980350040291008512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vicarsarte",8,FALSE,FALSE,NA,NA
"244","#stupidity #Truth #TruthHurts #lies #NRABoycott #NRAKillskids #NRABloodMoney #BanAssaultWeapons #massShootings… https://t.co/PnwE54yoTg",FALSE,0,"kkjn1966",2018-04-01 06:08:02,TRUE,"980323878206504960","980325899034767360","761902690985127936","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kkjn1966",0,FALSE,FALSE,NA,NA
"245","WARNING: FLASH
#neveragainisnow #NeverAgain #CommonSenseGunLaws #GunControl #GunControlNow #GunContolNow… https://t.co/CLgDEs93At",FALSE,0,NA,2018-04-01 06:00:00,TRUE,NA,"980323878206504960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kkjn1966",3,FALSE,FALSE,NA,NA
"246","#neveragainisnow #NeverAgain #Truth #TruthHurts #lies #TrumpLies #TrumpLiesMatter #NRABoycott… https://t.co/goTEoj02nn",FALSE,2,NA,2018-04-01 05:37:07,TRUE,NA,"980318119548805120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kkjn1966",3,FALSE,FALSE,NA,NA
"247","Check out our latest story! https://t.co/4ufg13G0go #Parkland #SchoolShooting #SchoolSafety",FALSE,0,NA,2018-04-01 05:25:35,FALSE,NA,"980315213982519297",NA,"<a href=""http://EyeOnOhio.com"" rel=""nofollow"">Eye_On_Ohio</a>","EyeOnOH",0,FALSE,FALSE,NA,NA
"248","1/2: #WTF! #NRABoard member &amp; #ClassicRocker #TedNugent called the #Survivors of the #Parkland, Florida,… https://t.co/nhIv6vy4Zn",FALSE,0,NA,2018-04-01 05:19:07,TRUE,NA,"980313586735157248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MFAlliance",0,FALSE,FALSE,NA,NA
"249","@Cr8ngHappEChaos @Mender8 @noprezzie2012 @Mediaite #DavidHogg &amp; #EmmaGonzales created the shooter by ostracizing hi… https://t.co/RodT4O8a7d",FALSE,1,"Cr8ngHappEChaos",2018-04-01 05:15:15,TRUE,"980239424704331776","980312615376257024","979576983532089344","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SU2CandMe",1,FALSE,FALSE,NA,NA
"250","#Teen Planned Massacre #SchoolShooting
Get PeerSafe free #safety alert #iphone #ipad app with alert messages to… https://t.co/rEulMrKbYF",FALSE,1,NA,2018-04-01 05:00:13,TRUE,NA,"980308832223084544",NA,"<a href=""http://dropial.com/"" rel=""nofollow"">Dropial Service App</a>","boulderbusiness",0,FALSE,FALSE,NA,NA
"251","#SecondAmendment #GunControl #GunContolNow #GunReformNow #GunReform #Schoolshooting #SchoolShootings #massShootings… https://t.co/L24pvUiuOC",FALSE,0,"kkjn1966",2018-04-01 04:50:57,TRUE,"980305210735079425","980306501196701696","761902690985127936","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kkjn1966",0,FALSE,FALSE,NA,NA
"252","Hey 
#MarchForOurLives #DavidHogg 
#HoggWash #Schoolshooting
#EmmaGonzalez 
Listen up,  here's why u need the 2nd a… https://t.co/gDJe0ESODF",FALSE,0,NA,2018-04-01 04:23:01,TRUE,NA,"980299469769101313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bpfoflygen",0,FALSE,FALSE,NA,NA
"253","@mostlysunny2Day @IngrahamAngle @davidhogg111 It's called liberal bullying....one of the things that causes school… https://t.co/T6yGvmpU0t",FALSE,0,"mostlysunny2Day",2018-04-01 03:10:17,TRUE,"980066474244165634","980281166107435008","423296893","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1SGJonesMJ",0,FALSE,FALSE,NA,NA
"254","@temperne @Gayla @Admiral_Nelly @davidhogg111 @sleepnumber @ATT @Allstate @esurance @Bayer @RocketMortgage… https://t.co/ouNVPqJGls",FALSE,0,"temperne",2018-04-01 02:37:20,TRUE,"980171787626565632","980272873599307776","71152794","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sunbeanz",0,FALSE,FALSE,NA,NA
"255","#Neveragain countdown until the next #SchoolShooting
Get PeerSafe free #safety alert #iphone #ipad app with alert m… https://t.co/WR9I3TL3DD",FALSE,0,NA,2018-04-01 02:30:28,TRUE,NA,"980271147177529345",NA,"<a href=""http://dropial.com/"" rel=""nofollow"">Dropial Service App</a>","boulderbusiness",0,FALSE,FALSE,NA,NA
"256","#USA is the worst of the #World  #America has the highest incarceration rate in the world, most #policekillings in… https://t.co/2Py8uS9cPl",FALSE,0,NA,2018-04-01 01:49:40,TRUE,NA,"980260879374495744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wise_One8",0,FALSE,FALSE,NA,NA
"257","Being a liberal I would like to hear some of the non gun related solutions for school shootings from some pro gun c… https://t.co/VnzSzscCId",FALSE,0,NA,2018-04-01 01:43:35,TRUE,NA,"980259345702072320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TapRmanmLg",0,FALSE,FALSE,NA,NA
"258","#Schoolshooting #GunControl #goodguywithagun #Hero https://t.co/jnoErOyvUc",FALSE,0,NA,2018-04-01 01:21:24,FALSE,NA,"980253766741045248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","calbro84",0,FALSE,FALSE,NA,NA
"259","#DavidHogg #ParklandShooting #ParklandStudents #ParklandStudentsSpeak #politicizemydeath
#Schoolshooting… https://t.co/0aAu3AuYLk",FALSE,0,NA,2018-04-01 01:17:44,TRUE,NA,"980252843549618176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","calbro84",1,FALSE,FALSE,NA,NA
"260","Excellent resource for all of our #kids:  an app that allows #students to voice #safety concerns anonymously (… https://t.co/BK8LnyZnxE",FALSE,0,NA,2018-04-01 01:06:03,TRUE,NA,"980249904143532032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prof_mandia",0,FALSE,FALSE,NA,NA
"261","My grandbabies made it through another week without a #Schoolshooting They have approximately eight weeks remaining...",FALSE,0,NA,2018-04-01 01:05:49,FALSE,NA,"980249841862414336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dyane357",0,FALSE,FALSE,NA,NA
"262","Sheryl Crow Debuts an #Emotional #New Song on the Sandy Hook #SchoolShooting’s 5th #Anniversary - #PrescientInfo https://t.co/TcZI6PuJgN",FALSE,0,NA,2018-04-01 01:02:22,FALSE,NA,"980248974593609728",NA,"<a href=""https://prescient.info/"" rel=""nofollow"">Prescie<U+014B>t Info</a>","deemoda83",0,FALSE,FALSE,NA,NA
"263","#Dems #Bullies #BadBehavior #SchoolShooting https://t.co/GeyX44ldSl",FALSE,0,NA,2018-04-01 01:00:18,FALSE,NA,"980248454952882177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","whydonttheytell",2,FALSE,FALSE,NA,NA
"264","@Thomas1774Paine @RealMattCouch Seems no #families of any #schoolshooting, #SethRich #LasVegas , #Scalia.  If any 1… https://t.co/Cj81r6suDy",FALSE,1,"Thomas1774Paine",2018-04-01 00:49:26,TRUE,"980237848006791169","980245719784157184","275276082","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WootieWoot69",0,FALSE,FALSE,NA,NA
"265","@davidhogg111 dude,  your an idiot.  Really.  Our world is in huge trouble because of idiots like you.… https://t.co/rCFhPJQBxh",FALSE,0,"davidhogg111",2018-04-01 00:39:12,TRUE,NA,"980243144955584513","1915033663","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DocNoland4362",0,FALSE,FALSE,NA,NA
"266","#ParklandStudents #CrisisActor #LiberalismIsAMentalDisorder #ParklandShooting #FoxNews #nbc4ny #Parkland #abcnews… https://t.co/tV7JHIJ13n",FALSE,0,NA,2018-04-01 00:20:12,TRUE,NA,"980238363813908480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeplorableJim79",0,FALSE,FALSE,NA,NA
"267","For the record, #LauraIngraham is the bully who told NBA players to 'shut up and dribble' -- before mocking a teena… https://t.co/ryyEYyhv70",FALSE,0,NA,2018-04-01 00:17:20,TRUE,NA,"980237642699812864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EPiCIsha",0,FALSE,FALSE,NA,NA
"268","@davidhogg111 appears to me to be a #CrisisActor from #CALIFORNIA. What kind of sick individual does it take to act… https://t.co/54ViqpL63B",FALSE,0,"davidhogg111",2018-03-31 23:20:07,TRUE,NA,"980223242106531844","1915033663","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ryan_heyne",0,FALSE,FALSE,NA,NA
"269","#EmmaGonzalez #bullies #GunControl #nra #DefendTheSecond #schoolshooting #ParklandShooting #tcot https://t.co/Bc1cIlTUlI",FALSE,0,NA,2018-03-31 22:48:56,FALSE,NA,"980215393863139329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kyungai",0,FALSE,FALSE,NA,NA
"270","@FoxNews @KamalaHarris @NRA The real discussion around #Schoolshooting and #Parkland should be that 80%+ of school… https://t.co/Yd6kb1DP2e",FALSE,3,"FoxNews",2018-03-31 22:22:11,TRUE,"980165052207632390","980208662344957953","1367531","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","7UMMIT",2,FALSE,FALSE,NA,NA
"271","@thehill The real discussion around #Schoolshooting and #Parkland should be that 80%+ of school shooters are on med… https://t.co/hU4FsoAfBT",FALSE,0,"thehill",2018-03-31 22:21:43,TRUE,"979864369382281217","980208548180185088","1917731","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","7UMMIT",0,FALSE,FALSE,NA,NA
"272","Improve safety in your community with your cellphone. 

Learn more: https://t.co/wG5NykxPlV #schoolshooting #safety… https://t.co/ad4kPQKaN5",FALSE,0,NA,2018-03-31 22:21:03,TRUE,NA,"980208377698627586",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Guard911",0,FALSE,FALSE,NA,NA
"273","Hope for the future! <ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> kudos to these kids for going against the #HoggWash

#2ADefender 
#Schoolshooting… https://t.co/BUsCrBH3N9",FALSE,192,NA,2018-03-31 22:19:04,TRUE,NA,"980207878656098309",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jenn_027",126,FALSE,FALSE,NA,NA
"274","The real discussion around #Schoolshooting and #Parkland should be that 80%+ of school shooters are on medication l… https://t.co/wqdRZ31sxQ",FALSE,0,NA,2018-03-31 22:04:03,TRUE,NA,"980204101958078465",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","7UMMIT",0,FALSE,FALSE,NA,NA
"275","#EmmaGonzalez is part of the problem #MarchForOurLives she #bullies her classmates then wonders why one of them Doe… https://t.co/NYMyeBMu6m",FALSE,0,NA,2018-03-31 21:55:40,TRUE,NA,"980201992525053954",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bpfoflygen",0,FALSE,FALSE,NA,NA
"276","Talk about priorities. Let us know your thoughts, comment below. #schoolshooting #marchforourlives #marchformylife… https://t.co/ET2WCOGMrV",FALSE,0,NA,2018-03-31 21:07:20,TRUE,NA,"980189827344863233",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","UnapologeticD_",0,FALSE,FALSE,NA,NA
